price,address,Diện tích,Details,Ngày đăng,Loại tin,id,Mặt tiền,Lộ giới,Số tầng,Số phòng ngủ,Số toilet,Hướng
860 triệu VNĐ,tân Khai- hoàng mai, 25m2,"- DT: 25M2 x 2 tầng x MT: 3.7m - Giá: 860tr Thửa đất vuông đẹp, thông ra Vĩnh Hưng, Lĩnh Nam. Nhà hiện trạng mới sửa sang lại mỗi tầng 1 ngủ, sinh viên đang thuê giá 4 tr/ tháng. Khách mua có thể tiếp tục cho thuê để giữ tiền hoặc ở luôn đều được. + Chi tiết liên hệ em Phương 0964274610. Tư vấn tận tâm, nhiệt tình 24/7.",10/01/2023,Tin thường,batdongsan_so_com_vn_1673780246.7802932,,,,,,
"2,7 tỷ VNĐ","Đường Đào Tấn, Cống Vị, Ba Đình", 11m2,"
    Nhà được thiết kế 5 tầng, mặt phố mua về sửa sang có thể cho thuê hoặc kinh doanh.- Diện tích 11m²/tầng- Mặt tiền 1,8m nở hậu 2,3m- Xây 5 tầng.- Vị trí rất đẹp.- Phố lớn, hè rộng đá bóng, kinh doanh buôn bán vô cùng sầm uất.- Hiện tại đang cho thuê 60 triệu / tháng.- Nối các tuyến phố: Liễu Giai, Văn Cao, Kim Mã... Gần các tập đoàn trung tâm thương mại.- Giá 2,7tỷ có thoả thuận.(ảnh minh họa)Liên hệ xem nhà miễn phí: Em Nguyệt
",10/01/2023,Tin thường,batdongsan_so_com_vn_1673780248.5373762, 1, 5, 5, 3, 2,
"6,8 tỷ VNĐ","Đường Hồng Hà, Phúc Xá, Ba Đình", 30m2,"Chính chủ cần bán nhà 30m2 x 5 tầng ngõ Hồng Hà, Phúc Xá, Ba Đình, HN - Diện tích  30 m2 x 5 tầng( 3x10), tổng diện tích sử dụng là 120 m2 gồm 4 phòng ngủ, 3 WC - Sổ đỏ chính chủ - Ngõ ô tô tránh nhau - Gần chợ Long Biên, gần trường học,... thuận tiện giao thông sinh hoạt, khu dân cư văn minh, an ninh tốt - Giá bán: 6,8 tỷ Liên hệ chính chủ: 0332966667 chú Hải",10/01/2023,Tin thường,batdongsan_so_com_vn_1673780250.4368873, 3, 3, 5, 4, 3,
"4,8 tỷ VNĐ","Đường Trần Bình, Mỹ Đình 1, Nam Từ Liêm", 133m2,"
    Bán căn hộ CC - Dolphin Plaza - Trần Bình – Nam Từ Liêm giáp Cầu Giấy – Diện tích sử dụng 133m² - giá: 4.8 tỷ.+ Cần bán gấp cho khách thiện chí.+ Dolphin Plaza thuộc căn hộ cao cấp, thiết kế sang trọng hiện đại.+ Vị trí giáp với các phố huyết mạch; Phạm Hùng, Nguyễn Hoàng, Hồ Tùng Mậu, Tôn Thất Huyết.. V Giao thông đi lại thuận tiện.- Thiết kế 3PN, 3 WC, phòng bếp, phòng khách (ảnh thật đính kèm)Nội thất sang trọng. (Tặng lại toàn bộ nội thất).+ Có lốt để xe giá hạt rẻ ưu đãi cho cư dân.+ Khu vực dân trí cao, an ninh tốt.+ Sổ đỏ lâu dài, pháp lý chuẩn, rõ ràng.+ Liên hệ: A Long. (Miễn - TG - MG).LH em Nguyệt để được tư vấn và xem nhà hoàn toàn miễn phí.
",10/01/2023,Tin thường,batdongsan_so_com_vn_1673780252.4670827,, 5, 10, 3, 3,
"4,8 tỷ VNĐ",phố cự lộc- thanh xuân, 54m2,"Diện tích: 54mx5 tầng, mặt tiền 6m Giá: 4.8 tỷ +  Hiện trạng chủ đang bán từ móng đến khi hoàn thiện. 👉  Sau khi đã hoàn thiện xong 100% nhà, chủ sẽ để giá mới, cam kết nếu khách vào cọc hoàn thiện như bản 3D và có thể sẽ đẹp hơn. 👉 Hoặc khách mua thô, thiết kế theo ý khách, chủ vẫn hỗ trợ, sẵn đội thợ và KTS đi kèm. 👉 Khu vực trung tâm giáp Đống Đa, Ba Đình, trung tâm của quận đi đâu cũng tiện, an sinh lâu dài, dân trí cao, an ninh cực kì tốt. 👉 Các tầng thiết kế thông sàn, đủ 4 ngủ rộng. +Sổ đỏ sẵn sàng giao dịch. Chi tiết liên hệ em Phương 0964274610",07/01/2023,Tin thường,batdongsan_so_com_vn_1673780254.8306513,,,,,,
40 tỷ VNĐ,"Đường Phạm Văn Đồng, Xuân Đỉnh, Bắc Từ Liêm", 197m2,"Biệt thự dự án The Jade Orchid, thuộc đại đô thị Bắc Cổ Nhuế- Chèm, phường Xuân Đỉnh, Bắc Từ Liêm, Hà Nội Vị trí cực hiếm: cách Trung tâm hành chính mới Hà Nội chỉ 2km Dự án 2 mặt tiền: đường Nguyễn Hoàng Tôn kéo dài (60m), đường Nguyễn Đình Tứ (30m), cách đường Phạm Văn Đồng 100m Đối diện dự án, bên kia đường Phạm Văn Đồng là Khu đô thị Ciputra Còn 2 căn biệt thự: 1 căn hướng Tây, 1 căn hướng Đông Ưu điểm của 2 căn: sau nhà là công viên nội khu, căn góc 3 mặt tiền, thiết kế đẹp, có hầm, giá rẻ hơn các dự án trong khu vực 20 triệu/m Nhược điểm: 1 năm nữa mới nhận nhà, hiện giờ các con đường lớn quanh dự án đang trong giai đoạn thi công, mật độ xây dựng thấp Giá bán: căn hướng Đông 38.8 tỷ, căn hướng Tây 40 tỷ Diện tích 197m2 Liên hệ: 0907023278",10/01/2023,Tin thường,batdongsan_so_com_vn_1673780256.4745407, 14, 18, 3, 4, 5, Tây
,"Đường Hàng Bạc, Hàng Bac, Hoàn Kiếm", 101m2,"ĐẤT HIẾM - MẶT TIỀN LỚN – HOÀN KIẾM - NƠI XÂY KHÁCH SẠN TOÀN TÂY Ở KÍN - ĐẦU TƯ GIỮ TIỀN VÀ SINH LỜI SIÊU TỐT - GIÁ CỰC KỸ HẤP DẪN. 33 TỶ.  Bán 101 m đất Phố Hàng Bạc- Trung tâm Quận Hoàn Kiếm - Vi trí kim cương - Kinh doanh nhà hàng, khách sạn hay loại hình gì cũng thuận lợi  Chủ xác định bán đất tặng nhà.  Sổ đỏ vuông, đẹp, nở hậu nhờ ngân hàng giữ hộ.  Liên hệ Vân Anh 0934376396 Chuyên nhà Phố. ",10/01/2023,Tin thường,batdongsan_so_com_vn_1673780258.7306538, 1554,,,,,
"7,5 tỷ VNĐ","Đường Lê Lợi, Nguyễn Trãi, Hà Đông", 56m2,"+ Nhà ở trong phố Lê Lợi. Chủ nhà có em trai làm thiết kế, công năngsử dụng của ngôi nhà vừa hiện đại, lại rất phù hợp hài hòa, khách mua chỉ việc xách ba lô vào ở ngay. + Nhà 56 m2, đường trước nhà rộng thênh thang 2 ô tô tránh nhau. Cả dãy cây xanh tươi tốt, không gian thoáng đãng, mát mẻ. Để ở hoặc kết hợp kinh doanh, văn phòng đều hợp. + Giá: 7.5 tỷ (Có thượng lượng với khách thiện chí). + Sổ đỏ chính chủ, sẵn sàng giao dịch. + Không qua trung gian và môi giới. + Liên hệ Cồ Linh 0968994350 để được tư vấn và xem nhà ngay.",10/01/2023,Tin thường,batdongsan_so_com_vn_1673780260.290276, 5, 3, 5, 4, 4,
"3,4 tỷ VNĐ","Đường Lê Thanh Nghị, Đồng Tâm, Hai Bà Trưng", 27m2,"-Bán nhà phố Lê Thanh Nghị, phường Đồng Tâm, Quận Hai Bà Trưng, Hà Nội, 27m², giá 3.4 tỷ, kinh doanh, thoáng sáng rực rỡ, ngõ thông -Kết cấu khung cột chắc chắn. -Vị trí trung tâm: gần đại học Kinh Tế Quốc Dân, đại học Bách Khoa, đại học Xây Dựng, Viện đại học Mở. Gần chợ, siêu thị, trường học cấp 1, 2, 3.  -Cách bệnh viện Bạch Mai, Lão Khoa, Da Liễu, Tai mũi họng TW mấy bước chân.  -Giáp các phố Đại Cồ Việt, Đại La, Phương Mai, Bạch Mai, Trần Đại Nghĩa, Trương Định, Giải Phóng, Trường Chinh, Thanh Nhàn. -Sổ đỏ cất két, sẵn sàng giao dịch. Hàng xóm thân thiện -     Chủ nhà là bác sĩ bệnh viện Bạch Mai -Miễn trung gian Liên hệ Mr. Sơn Nhà Đẹp: 0934513007 để xem nhà miễn phí.",10/01/2023,Tin thường,batdongsan_so_com_vn_1673780262.6796114, 3, 2, 6,,,
"2,35 tỷ VNĐ",Đền Lừ 2 Hoàng Mai Hà Nội, 65m2,"- Diện tích 65m2 Tầng 15Giá bán 2.35 tỷ ( có thương lượng )- Vị trí đẹp tọa lạc tại chung cư Đền Lừ 2 tiện ích xung quanh đầy đủ!- thiết kế lô góc 2 phòng ngủ  2 ban công,view hồ thơ mộng!- Giao thông thuận tiện, chỗ để ô tô!- Sổ đỏ chính chủ , sẵn sàng giao dịchACE có nhu cầu liên hệ em Quân để được tư vấn và xem nhà!0385 94 1802Miễn ( TG Quảng Cáo )",10/01/2023,Tin thường,batdongsan_so_com_vn_1673780264.624648,,,,,,
