address,gen_descrip,Diện tích,Mức giá,Mặt tiền,Số tầng,Số phòng ngủ,Số toilet,Pháp lý,Ngày đăng,Ngày hết hạn,Loại tin,Mã tin,id
"['Hà Nội', 'Đống Đa', 'Phường Kim Liên', 'Đường Trung Phụng']","
+ Diện tích sổ 120m².+ 2 tầng.+ Mặt tiền: 7.8m.+ Nhà mặt phố kinh doanh đỉnh. Ô tô dừng đỗ thoải mái.+ Hiện chủ đang cho thuê.+ Thiết kế:- T1: Mặt sàn, mặt phố kinh doanh.- T2: Phòng khách, bếp, WC.+ Sổ đỏ chính chủ sẵn sàng giao dịch.Giá bán: 40 tỷ.Liên hệ: Hải Đăng 0946 729 *** ",120 m²,40 tỷ,7.8 m,2 tầng,1 phòng,1 phòng,Sổ đỏ,05/12/2022,12/12/2022,Tin thường,35513727,batdongsan_com_vn_35513727
